Observation_id,Subject,Behaviour,Total_duration_.s.,Time_vis,Anemone,Reef,Bleached_Status,Heatwave_Status,Date,Breeding.Non.Breeding,Behavioural_Category,Behaviours_per_second,Count,N_fish,Bleached_Overall,Anemone_Area,Average_pH,Average_Salinity,Average_Conductivity,Average_Lux,Day_Temp,Lunar_Range_T,Lunar_Mean_T,Lunar_Max_T,ThermalExposure
LY274_20230525_bleached_during,Rank 2,C-Bend,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Chase - aggressive,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Chase - defence,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Defence,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Cleaning,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Maintenance,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Flees,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Flick - aggressive,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Flick - defence,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Defence,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Follows,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Neutral - Unidirectional,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Guards,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Defence,0.058878175,9,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Head down display,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Defence,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Jerk - aggressive,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Jerk - defence,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Defence,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Massage Anemone,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Maintenance,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Meeting,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Neutral - Bidirectional,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Moving Away,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,S-Bend,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 2,Soft Touch,580.455,152.858,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Neutral - Bidirectional,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Aerate,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Maintenance,0.019079236,3,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Aggressive Display,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Aggressive Display,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Approach,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Neutral - Unidirectional,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Associate,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Neutral - Bidirectional,0.006359745,1,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Bite,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Bite Anemone,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Maintenance,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Body Shake,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,C-Bend,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Chase - aggressive,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Chase - defence,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Defence,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Cleaning,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Maintenance,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Flees,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Flick - aggressive,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Flick - defence,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Defence,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Follows,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Neutral - Unidirectional,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Guards,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Defence,0.025438981,4,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Head down display,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Defence,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Jerk - aggressive,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Jerk - defence,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Defence,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Massage Anemone,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Maintenance,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Meeting,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Neutral - Bidirectional,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Moving Away,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,S-Bend,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY274_20230525_bleached_during,Rank 3,Soft Touch,580.455,157.239,LY274,Lui,Non-bleached,During,25/05/2023, Non-breeding,Neutral - Bidirectional,0,0,3,TRUE,2435.162706,8.0688,46.22657143,-80.6352,4976.384,30.75666667,0.826,30.711,31.313,60060.5602
LY353_20230524_bleached_during,Rank 1,Aerate,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Maintenance,0.007774377,3,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Aggressive Display,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive Display,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Approach,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Neutral - Unidirectional,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Associate,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Neutral - Bidirectional,0.005182918,2,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Bite,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Bite Anemone,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Maintenance,0.005182918,2,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Body Shake,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,C-Bend,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Chase - aggressive,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Chase - defence,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Defence,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Cleaning,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Maintenance,0.010365836,4,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Flees,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Flick - aggressive,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Flick - defence,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Defence,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Follows,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Neutral - Unidirectional,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Guards,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Defence,0.005182918,2,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Head down display,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Defence,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Jerk - aggressive,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Jerk - defence,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Defence,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Massage Anemone,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Maintenance,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Meeting,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Neutral - Bidirectional,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Moving Away,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,S-Bend,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 1,Soft Touch,900.483,385.883,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Neutral - Bidirectional,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Aerate,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Maintenance,0.018519822,5,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Aggressive Display,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive Display,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Approach,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Neutral - Unidirectional,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Associate,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Neutral - Bidirectional,0.007407929,2,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Bite,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Bite Anemone,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Maintenance,0.003703964,1,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Body Shake,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,C-Bend,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Chase - aggressive,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive - Overt,0.007407929,2,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Chase - defence,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Defence,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Cleaning,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Maintenance,0.018519822,5,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Flees,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Flick - aggressive,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Flick - defence,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Defence,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Follows,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Neutral - Unidirectional,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Guards,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Defence,0.011111893,3,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Head down display,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Defence,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Jerk - aggressive,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive - Overt,0.011111893,3,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Jerk - defence,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Defence,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Massage Anemone,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Maintenance,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Meeting,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Neutral - Bidirectional,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Moving Away,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,S-Bend,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 2,Soft Touch,900.483,269.981,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Neutral - Bidirectional,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,Aerate,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Maintenance,0.005724246,2,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,Aggressive Display,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive Display,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,Approach,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Neutral - Unidirectional,0.002862123,1,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,Associate,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Neutral - Bidirectional,0.008586369,3,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,Bite,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,Bite Anemone,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Maintenance,0.005724246,2,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,Body Shake,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,C-Bend,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Submissive,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,Chase - aggressive,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,Chase - defence,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Defence,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,Cleaning,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Maintenance,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,Flees,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Submissive,0.002862123,1,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,Flick - aggressive,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Aggressive - Overt,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
LY353_20230524_bleached_during,Rank 3,Flick - defence,900.483,349.391,LY353,HG,Non-bleached,During,24/05/2023, Non-breeding,Defence,0,0,3,TRUE,2204.749236,8.071463415,44.0205,-81.00365854,9824.370732,31.45666667,0.967,30.831,31.457,
